_type	layouts	name
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/ee02aca681e7ac459d3de75392f3a2f8/240x180n.jpg","name":"J1户型：","layout":"别墅","area":"约253.18平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/c2c0b2e64df237f15830e880aff3b1e6/240x180n.jpg","name":"H1户型：","layout":"别墅","area":"约312.30平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/9a774c221bd55a5d29a34461fcc37457/240x180n.jpg","name":"D户型：","layout":"别墅","area":"约281.36平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/be75bf41b56788fed8156543cfa0f116/240x180n.jpg","name":"G户型：","layout":"别墅","area":"约328.04平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/f0f14b2c8bb179313540fd79aa094ae7/240x180n.jpg","name":"B户型：","layout":"别墅","area":"约331.43平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/41fa6548122ad661f20fba1ddb752e98/240x180n.jpg","name":"A户型：","layout":"别墅","area":"约371.08平米"}]	晶苑四季御庭(四期)
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/f364d407b7b197d41a454573d063a141/240x180n.jpg","name":"E：","layout":"4室2厅2卫","area":"约148.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/4a133b3387b20c46c56f0654535c60e8/240x180n.jpg","name":"D：","layout":"3室2厅2卫","area":"约127.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/c52f561f2def7a96ef529e2782087924/240x180n.jpg","name":"F：","layout":"3室2厅2卫","area":"约120.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/90356f271b8c947ff2459a43477e83af/240x180n.jpg","name":"C：","layout":"3室2厅2卫","area":"约116.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/d9a4b7f04991be40bdce4a8a1c4b2965/240x180n.jpg","name":"B：","layout":"3室2厅1卫","area":"约97.00平米"}]	宝业万华城
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/5999efb18acb7cb41681a8b935701c8c/240x180n.jpg","name":"D2户型：","layout":"别墅","area":"约217.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/0184b28527e9bffa889c837c4d3c9c03/240x180n.jpg","name":"D1户型：","layout":"别墅","area":"约217.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/5ac5715c9591bbebe53c4210193954f2/240x180n.jpg","name":"C2户型：","layout":"别墅","area":"约235.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/b62a1c658d4f9ab4451190461086730a/240x180n.jpg","name":"C1户型：","layout":"别墅","area":"约235.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/5d1ad59b0140453fc2b125ccf177081c/240x180n.jpg","name":"B2户型：","layout":"别墅","area":"约187.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/121aecdc1f52121a0ed504a9b1ca9182/240x180n.jpg","name":"B1户型：","layout":"别墅","area":"约187.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/f8f409fc3daaf03cd1d7ded052a0c94d/240x180n.jpg","name":"A2户型：","layout":"别墅","area":"约209.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/7e6ae5185c78c2f60691679b3d17ba3f/240x180n.jpg","name":"A1户型：","layout":"别墅","area":"约209.00平米"}]	金地艺华年
anjuke	[{"img":"http://d.pic1.ajkimg.com/display/xinfang/7bc03158bfcc3551c4296aae2263ee9f/240x180n.jpg","name":"308平米户：","layout":"4室2厅3卫","area":"约308.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/a14cf322e620daa23550b1598414ca3b/240x180n.jpg","name":"409平米户：","layout":"4室2厅4卫","area":"约409.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/68b9d5f61f02c99a9395de72cb1552cf/240x180n.jpg","name":"320平米户：","layout":"4室2厅4卫","area":"约320.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/15ded271a097b6c58c9159d97143f5d2/240x180n.jpg","name":"B1户型：","layout":"3室2厅2卫","area":"约155.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/424cca9cfdb7bb0967a517a891dd8d58/240x180n.jpg","name":"A1户型：","layout":"3室2厅2卫","area":"约142.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/b2e45226800466208496627efe54b7c2/240x180n.jpg","name":"A户型：","layout":"2室2厅2卫","area":"约107.00平米"}]	华润外滩悦公馆
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/e60b745ab65022e2332bf0e0855e436b/240x180n.jpg","name":"A1户型：","layout":"别墅","area":"约245.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/da5179d19d13981b170235ae6767248c/240x180n.jpg","name":"D户型：","layout":"别墅","area":"约230.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/39262a2eea0c904f24ce838a4833b821/240x180n.jpg","name":"C1户型：","layout":"别墅","area":"约247.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/c9b8aeeae6a77a9e5b690d77bbe8e4d2/240x180n.jpg","name":"B1户型：","layout":"别墅","area":"约228.00平米"}]	金球怡云花园
anjuke	[{"img":"http://a.pic1.ajkimg.com/display/xinfang/0de07a509b4448fecc59a76b7449a6a5/240x180n.jpg","name":"C户型：","layout":"2室2厅1卫","area":"约95.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/e0fc8327cd2f28c8d228887448efe59e/240x180n.jpg","name":"D户型：","layout":"3室2厅2卫","area":"约130.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/722f19cd04dd8c372f73dde55e357e7a/240x180n.jpg","name":"A户型：","layout":"2室2厅1卫","area":"约92.00平米"}]	临港泥城苑
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/6ae2e9fdcd658906b923ccc842adbe43/240x180n.jpg","name":"E1户型：","layout":"2室2厅1卫","area":"约98.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/3b422830334b9760fa353ad8889e18cf/240x180n.jpg","name":"D4户型：","layout":"2室2厅1卫","area":"约98.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/553d5ad192eb2ee0caf9c7f185d14022/240x180n.jpg","name":"D3户型：","layout":"2室2厅1卫","area":"约98.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/9583312e73a7bbb76738657a130b116a/240x180n.jpg","name":"D1户型：","layout":"3室2厅1卫","area":"约107.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/9dc2b1ed47b3029662f2c1b50fc2e5ac/240x180n.jpg","name":"B2户型：","layout":"3室2厅2卫","area":"约141.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/109c991136b6550856bec3e9feb4410f/240x180n.jpg","name":"B1户型：","layout":"3室2厅2卫","area":"约144.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/90ccae86501d961ede157f5f468e9fb8/240x180n.jpg","name":"三期C3户型：","layout":"4室3厅2卫","area":"约135.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/92b95686e468b3a2e2002a0b2470fc23/240x180n.jpg","name":"三期B5户型：","layout":"3室2厅1卫","area":"约106.00平米"}]	大华碧云天
anjuke	[{"img":"http://d.pic1.ajkimg.com/display/xinfang/3442b501feed6723abbda267c9283fdc/240x180n.jpg","name":"D5户型：","layout":"4室2厅3卫","area":"约291.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/b6c1b880c1dba1c915b2fcbdbd8e38af/240x180n.jpg","name":"B户型：","layout":"2室2厅2卫","area":"约101.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/4e2f13ff3153cc3ed1c8a9da1e5d74e1/240x180n.jpg","name":"B1户型：","layout":"2室2厅2卫","area":"约134.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/f4cec58672da8a0d75210a67871f1ba4/240x180n.jpg","name":"A户型：","layout":"3室2厅2卫","area":"约166.68平米"}]	远中风华园
anjuke	[{"img":"http://a.pic1.ajkimg.com/display/xinfang/d20b99b69be3d44723dc50b219801d42/240x180n.jpg","name":"C户型：","layout":"4室2厅2卫","area":"约141.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/b0826f08750f530929af0ce85009184c/240x180n.jpg","name":"B户型：","layout":"2室2厅1卫","area":"约101.10平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/bbaf6a6686bf9b4aea76d51089e041c3/240x180n.jpg","name":"A户型：","layout":"3室2厅2卫","area":"约131.34平米"}]	绿地金色水岸
anjuke	[{"img":"http://a.pic1.ajkimg.com/display/xinfang/84902424b58b080a4e9192fbb92633c5/240x180n.jpg","name":"三房户型：","layout":"3室2厅2卫","area":"约178.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/4e4602b471c0841a313b7f34a90c6692/240x180n.jpg","name":"二房户型：","layout":"2室2厅2卫","area":"约140.00平米"}]	竞衡古北88大厦
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/956aa3b372a3a542cca7b216a6529caa/240x180n.jpg","name":"退台洋房B：","layout":"3室2厅2卫","area":"约150.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/4975889c51af45d6ffc316e4226c35a6/240x180n.jpg","name":"电梯公寓B：","layout":"2室2厅1卫","area":"约88.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/baaccca34ea0529d07f05974eb5add96/240x180n.jpg","name":"小高层公寓：","layout":"3室2厅2卫","area":"约143.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/855188c024583da34e64c44b803cf76c/240x180n.jpg","name":"小高层公寓：","layout":"2室2厅1卫","area":"约106.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/1a2e7ae10a5bcc262674ebe584c87915/240x180n.jpg","name":"退台洋房B：","layout":"4室2厅3卫","area":"约180.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/9a142d4059d712ad177500da634992e9/240x180n.jpg","name":"别墅C：","layout":"别墅","area":"约198.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/58b241df3edd07ad91b3ecd4c8e23098/240x180n.jpg","name":"别墅B：","layout":"别墅","area":"约247.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/5d1daaeac16e1cc1666ef3d2abc382fb/240x180n.jpg","name":"退台洋房E：","layout":"2室2厅2卫","area":"约123.00平米"}]	浦江颐城
anjuke	[{"img":"http://d.pic1.ajkimg.com/display/xinfang/cd3f1d12399d5f5e4dfc84410f0216ac/240x180n.jpg","name":"别墅：","layout":"别墅","area":"约153.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/d4d272c84800edbcbb9bece4e599b30a/240x180n.jpg","name":"91平米2+1：","layout":"2室2厅1卫","area":"约91.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/6dec770892ec0cdd965809055da90796/240x180n.jpg","name":"89平米户型：","layout":"2室2厅1卫","area":"约89.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/f9e88815aaded6b5ed2937d41381448f/240x180n.jpg","name":"99平米户型：","layout":"2室2厅1卫","area":"约99.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/46f2fe702e38c77296e0ac3211bd0203/240x180n.jpg","name":"B户型：","layout":"3室2厅2卫","area":"约110.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/39adf6964a05f27ece156800adeb16a4/240x180n.jpg","name":"C户型：","layout":"3室2厅2卫","area":"约130.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/ae89b240e664696bc5b11c8cafdb27e1/240x180n.jpg","name":"A户型：","layout":"2室2厅1卫","area":"约89.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/fdc85b328829c0900fdca61132d38887/240x180n.jpg","name":"A4户型：","layout":"3室2厅1卫","area":"约89.00平米"}]	香逸湾
anjuke	[{"img":"http://a.pic1.ajkimg.com/display/xinfang/05e41b687156922e0d347fcc97565568/240x180n.jpg","name":"A2户型：","layout":"商住","area":"约158.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/0dcca05690971d9477fec31e47c780b1/240x180n.jpg","name":"A1户型：","layout":"商住","area":"约196.00平米"}]	珠江国际中心·悦公馆
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/66b9aa446c9ae4bd712ddc264b056895/240x180n.jpg","name":"A：","layout":"2室2厅1卫","area":"约89.68平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/0ce337117d8c89b206ee76a5a6de2d77/240x180n.jpg","name":"B：","layout":"1室2厅1卫","area":"约71.62平米"}]	证大宽域
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/95dd379b849e156cf383e1a8b8e6f1b3/240x180n.jpg","name":"c：","layout":"4室3厅3卫","area":"约260.00平米"}]	东方庭院
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/95dd379b849e156cf383e1a8b8e6f1b3/240x180n.jpg","name":"c：","layout":"4室3厅3卫","area":"约260.00平米"}]	东方庭院
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/56ebdd87e33e31f6086edd0400342e62/240x180n.jpg","name":"6C户型：","layout":"3室2厅1卫","area":"约113.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/09374fe244f2ccc24d2b1a3494f2f1cb/240x180n.jpg","name":"8-B户型：","layout":"4室2厅2卫","area":"约173.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/cb7191126fb382446098783a0b85f019/240x180n.jpg","name":"8-A户型：","layout":"3室2厅2卫","area":"约154.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/44922cd9d3f670b34213a4f7bd115834/240x180n.jpg","name":"A03户型：","layout":"3室2厅2卫","area":"约145.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/27124008b4b61b36e9f619b296037a82/240x180n.jpg","name":"1-B户型：","layout":"2室2厅1卫","area":"约90.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/5c8112e9b879f5f1a3bb770703734a93/240x180n.jpg","name":"A户型：","layout":"2室2厅1卫","area":"约88.57平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/99feee874c82030a86d342f675d0d578/240x180n.jpg","name":"C户型：","layout":"3室2厅2卫","area":"约144.08平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/0a2a7c922723b159fb702ed20425d69f/240x180n.jpg","name":"B户型：","layout":"2室2厅1卫","area":"约90.00平米"}]	中海万锦城
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/9bdfef6e34e1ec0335ab07e65a721a84/240x180n.jpg","name":"F户型：","layout":"2室2厅1卫","area":"约100.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/0bfc244a8b06a274ddff2efaed4c5488/240x180n.jpg","name":"E户型：","layout":"3室2厅2卫","area":"约128.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/6ec31c9bb5b8642faf405733ecb84a23/240x180n.jpg","name":"D户型：","layout":"2室2厅1卫","area":"约106.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/1e2d57d97780c6071a5ade4489bc6616/240x180n.jpg","name":"C户型：","layout":"3室2厅2卫","area":"约127.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/e95882b95269127b3be3f143928ce9b3/240x180n.jpg","name":"B户型：","layout":"2室2厅1卫","area":"约97.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/332fd2af287b9902631deb6416f36747/240x180n.jpg","name":"A户型：","layout":"2室2厅1卫","area":"约91.00平米"}]	祥和星宇花园
anjuke	[{"img":"http://a.pic1.ajkimg.com/display/xinfang/051f7fa38cb21acb8b8d34598bc9afc6/240x180n.jpg","name":"A户型：","layout":"2室2厅1卫","area":"约89.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/c2d58a8c35c8789ad8917246acb2b6b3/240x180n.jpg","name":"A1户型：","layout":"6室4厅4卫","area":"约255.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/04224e98e1fbfb1745fcd03c6da629a3/240x180n.jpg","name":"B1户型：","layout":"6室4厅4卫","area":"约235.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/823089790329753c396ab5c7f49d126c/240x180n.jpg","name":"C户型：","layout":"5室3厅4卫","area":"约240.00平米"}]	金地湾流域
anjuke	[{"img":"http://b.pic1.ajkimg.com/display/xinfang/524f47aa77d2784e1efb893bf61578a1/240x180n.jpg","name":"A2：","layout":"4室2厅3卫","area":"约204.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/8b5d42692fe4cbbea1d563a14fc399af/240x180n.jpg","name":"A1：","layout":"3室2厅2卫","area":"约165.00平米"}]	品尊国际公寓
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/f844ce359a0c3827e0ba3b9bf3ed983d/240x180n.jpg","name":"B11栋8号楼：","layout":"2室2厅2卫","area":"约131.84平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/a59ca94ddc06474212f94d0fca27b47a/240x180n.jpg","name":"B11栋8号楼：","layout":"1室2厅1卫","area":"约85.60平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/a23c112bd9cf670542ed4389c06b0160/240x180n.jpg","name":"B11栋6号楼：","layout":"2室2厅1卫","area":"约117.85平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/9ae229becb58864c7a8e23d6948cfbe0/240x180n.jpg","name":"B11栋6号楼：","layout":"2室2厅1卫","area":"约103.26平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/36b68a20f8c8559cafa4efa7d511b103/240x180n.jpg","name":"B11栋6号楼：","layout":"2室2厅2卫","area":"约129.78平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/df63bd34d37b9526f3c78d56d401b100/240x180n.jpg","name":"B11栋9号楼：","layout":"2室2厅1卫","area":"约125.02平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/9b06d64887197b33d47eb2f886e0f97f/240x180n.jpg","name":"B11栋9号楼：","layout":"4室2厅2卫","area":"约197.10平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/d233a9b336ac7073f800bce0554d6060/240x180n.jpg","name":"B7栋5号楼：","layout":"3室2厅2卫","area":"约143.99平米"}]	新湖明珠城三期
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/20cc149a0371afc56f416f9cc868278e/240x180n.jpg","name":"D3户型：","layout":"3室2厅2卫","area":"约138.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/45cfe19a4945382381e83515d4b95e89/240x180n.jpg","name":"D2户型：","layout":"2室2厅1卫","area":"约92.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/bb4bee2960d5c16c2b879d04718d3fcd/240x180n.jpg","name":"D1户型：","layout":"3室2厅2卫","area":"约135.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/9bb176479e5e52c82b76248048831c5d/240x180n.jpg","name":"B3户型：","layout":"3室2厅1卫","area":"约130.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/7eb63205e7f30ed6ecc8334fd8ffc0d6/240x180n.jpg","name":"A1户型：","layout":"2室2厅1卫","area":"约88.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/a77689e2a38cab2ff6d621b192b76497/240x180n.jpg","name":"B2户型：","layout":"2室2厅2卫","area":"约114.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/ae9f6324d24371e21866254c4091b655/240x180n.jpg","name":"C2户型：","layout":"1室2厅1卫","area":"约64.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/0db1e02e905fbb41c77867aa88563fce/240x180n.jpg","name":"C1户型：","layout":"2室2厅1卫","area":"约89.00平米"}]	印象春城
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/fea5425c1dceae4c39e168d0fc822812/240x180n.jpg","name":"F2户型：","layout":"4室2厅2卫","area":"约161.32平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/fbf5707681443442cc155dfcad9cba8e/240x180n.jpg","name":"C3户型：","layout":"3室2厅2卫","area":"约118.12平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/66f070fa7758b72976ce54c5f70209a9/240x180n.jpg","name":"E2户型：","layout":"3室2厅2卫","area":"约124.70平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/31f9113a1a5e9b3252460549e7b9f2e6/240x180n.jpg","name":"C1户型：","layout":"4室2厅3卫","area":"约188.98平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/4fce76f188f6697a03c7a6cf82e3bc30/240x180n.jpg","name":"J2户型：","layout":"4室2厅3卫","area":"约219.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/14a77f93398484d41db6e5d50cd5d4cf/240x180n.jpg","name":"B户型：","layout":"2室2厅1卫","area":"约85.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/200ed9414353b6aad196e5bbd552fbf0/240x180n.jpg","name":"C1户型：","layout":"2室2厅1卫","area":"约86.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/7034559ce53820399e6dbf028dd5c564/240x180n.jpg","name":"C2户型：","layout":"2室2厅1卫","area":"约98.68平米"}]	天和湖滨
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/654420edbac962e12aab5324a0d0b217/240x180n.jpg","name":"C1户型：","layout":"3室2厅2卫","area":"约130.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/1262f822fef290b45a843f9b10f61164/240x180n.jpg","name":"B2户型：","layout":"2室2厅1卫","area":"约90.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/2ad8b41caba000c94622e5455ca1d8a1/240x180n.jpg","name":"B1户型：","layout":"2室2厅1卫","area":"约90.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/4c5c02dd057014113472a4795ec25c3d/240x180n.jpg","name":"A1户型：","layout":"1室2厅1卫","area":"约66.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/493651e9496e99a3f7511d9819d4f14b/240x180n.jpg","name":"287.44平米：","layout":"3室2厅3卫","area":"约287.44平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/f91a715a3de58abfc98921d7349c816e/240x180n.jpg","name":"A户型：","layout":"3室2厅1卫","area":"约300.00平米"}]	东方豪园
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/6bd10319533c425a07174c9857541952/240x180n.jpg","name":"A户型：","layout":"3室2厅2卫","area":"约200.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/29039244a3400e01413fdc6ad72f6497/240x180n.jpg","name":"C2户型：","layout":"3室2厅2卫","area":"约139.12平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/1ba48df2727cbd852255f9c69d9f7e72/240x180n.jpg","name":"C3户型：","layout":"3室2厅2卫","area":"约143.13平米"}]	协合紫薇园
anjuke	[{"img":"http://d.pic1.ajkimg.com/display/xinfang/329e0c98ae87bbd15acdbb9e1e84b7f6/240x180n.jpg","name":"P户型：","layout":"4室2厅3卫","area":"约270.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/d0bbdbf39fa15a0cd7a9aa608b2fe74c/240x180n.jpg","name":"N户型：","layout":"4室2厅2卫","area":"约222.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/19748ed220e1d8ec630ced4df96b2f84/240x180n.jpg","name":"G户型：","layout":"2室2厅1卫","area":"约95.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/d4e6b8e614ab2d9c23b257132aa63080/240x180n.jpg","name":"K户型：","layout":"3室2厅2卫","area":"约156.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/4092049d407465e59123ba46a7bd6325/240x180n.jpg","name":"M户型：","layout":"4室2厅2卫","area":"约174.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/e3570b99ef9123e243851b8c6ea07183/240x180n.jpg","name":"H户型：","layout":"3室2厅2卫","area":"约125.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/82a926126139132b257578f89a17ec2b/240x180n.jpg","name":"L户型：","layout":"4室2厅2卫","area":"约184.51平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/0f111eee56863221a0e290215d90735f/240x180n.jpg","name":"J户型：","layout":"3室2厅2卫","area":"约158.48平米"}]	尚汇豪庭
